customer_id,date,departure_time,trip_type,home_lat,home_lon,office_lat,office_lon
1,2025-04-11,08:28,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-04-11,21:05,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-04-12,08:43,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-04-12,16:51,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-04-13,08:25,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-04-13,19:10,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-04-14,07:21,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-04-14,19:23,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-04-15,06:31,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-04-15,17:35,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-04-16,06:22,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-04-16,17:50,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-04-17,07:23,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-04-17,17:33,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-04-18,08:46,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-04-18,20:08,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-04-19,09:08,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-04-19,17:45,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-04-20,06:46,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-04-20,18:48,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-04-21,07:45,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-04-21,20:07,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-04-22,07:19,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-04-22,16:10,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-04-23,06:55,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-04-23,19:15,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-04-24,06:59,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-04-24,17:53,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-04-25,09:56,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-04-25,18:14,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-04-26,09:17,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-04-26,17:42,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-04-27,06:57,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-04-27,19:38,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-04-28,07:49,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-04-28,16:56,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-04-29,08:21,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-04-29,17:32,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-04-30,08:40,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-04-30,17:40,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-05-01,07:10,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-05-01,20:40,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-05-02,07:48,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-05-02,16:04,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-05-03,08:54,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-05-03,16:40,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-05-04,08:24,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-05-04,17:52,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-05-05,09:13,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-05-05,18:42,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-05-06,06:59,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-05-06,19:55,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-05-07,09:20,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-05-07,17:59,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-05-08,09:17,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
1,2025-05-08,17:42,office_to_home,12.950863698383055,77.68293641733003,12.97130428135489,77.54363174049652
1,2025-05-09,09:01,home_to_office,12.97130428135489,77.54363174049652,12.950863698383055,77.68293641733003
