customer_id,date,departure_time,trip_type,home_lat,home_lon,office_lat,office_lon
1,2025-04-11,06:05,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-04-11,16:35,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-04-12,08:37,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-04-12,21:43,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-04-13,06:31,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-04-13,21:05,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-04-14,09:13,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-04-14,18:24,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-04-15,09:28,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-04-15,17:32,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-04-16,06:17,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-04-16,17:31,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-04-17,09:30,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-04-17,18:08,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-04-18,07:44,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-04-18,17:23,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-04-19,07:51,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-04-19,16:37,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-04-20,08:55,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-04-20,19:51,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-04-21,09:13,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-04-21,19:07,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-04-22,07:29,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-04-22,19:13,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-04-23,07:48,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-04-23,20:34,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-04-24,07:25,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-04-24,18:45,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-04-25,06:06,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-04-25,19:30,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-04-26,08:23,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-04-26,16:43,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-04-27,09:27,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-04-27,17:01,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-04-28,07:21,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-04-28,16:13,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-04-29,09:12,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-04-29,19:12,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-04-30,08:50,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-04-30,21:20,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-05-01,07:22,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-05-01,18:29,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-05-02,07:48,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-05-02,20:48,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-05-03,07:25,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-05-03,17:39,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-05-04,07:59,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-05-04,20:13,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-05-05,08:32,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-05-05,16:21,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-05-06,06:52,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-05-06,19:28,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-05-07,06:04,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-05-07,19:30,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-05-08,06:12,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-05-08,21:12,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-05-09,08:38,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-05-09,20:26,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-05-10,08:43,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-05-10,20:35,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-05-11,09:10,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-05-11,19:42,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-05-12,09:09,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-05-12,21:44,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-05-13,08:02,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-05-13,21:45,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-05-14,08:07,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-05-14,21:17,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-05-15,07:40,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-05-15,21:24,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-05-16,09:19,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-05-16,16:35,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-05-17,07:00,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-05-17,17:46,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
1,2025-05-18,07:54,home_to_office,12.883647773498547,77.60763566629234,12.942492333249305,77.6078316309363
1,2025-05-18,19:57,office_to_home,12.942492333249305,77.6078316309363,12.883647773498547,77.60763566629234
